Name,Country,Rating,Pos_Review,Neg_Review
Gérard,Pháp,9.0,"la propreté, le calme de la chambre, sa situation",rien
Hendrik,Hà Lan,7.0,"De ruime kamer, het bed en de vrij rustige omgeving",Zoals vermeld op booking.com zou het hotel een ontbijtbuffet aanbieding. Dit was niet meer het geval sinds de Corona. We moesten iedere ochtend op zoek naar een mogelijkheid om te ontbijten.
Sara,Đức,7.0,"- Zimmergröße war gut
- nettes Personal, aber teilweise Englisch - Schwierigkeiten
- bequeme Betten
- Badewanne (inkl Dusche mit Vorhang)
- Zahnbürsten, Shampoo etc vorhanden
- hübsch eingerichtet
- Fahrstuhl, da das Hotel auf 10 Stockwerken aufgeteilt ist
- tägliche Reinigung
- Late - Chechout war gegen eine kleine Gebühr kein Problem
- super zentrale Lage
- kleiner Kühlschrank vorhanden","- Tapeten sind schon von den Wänden gefallen
- sehr hellhörig
- Fenster undicht bzw. die Straße und Partys kann man bis in den 9. Stock hören"
Julian,Pháp,9.0,"The receptionist, was very helpful! She helped me to book taxis at a good prices, printed my flight ticket, and provided me several advises. It was a pleasure to be in this hotel thanks to her, and the other members of the staff who were also very kind.",
Nam,Pháp,6.0,Bien situé au district 1,Il y a pas de petit déjeuner et rien n’est conseillé
伊織,Việt Nam,3.0,安い。スタッフの対応がいい,エアコンがつかない。携帯充電できない
Hiep,Việt Nam,9.0,"Vị trí trung tâm, phòng rất rộng đẹp, đầy đủ tiện nghi.",Cách âm kém
Ngo,Việt Nam,9.0,vị trí trung tâm với giá cả hợp lý. phòng sạch sẽ và rộng rãi,thang máy hơi chậm
Ngô,Việt Nam,9.0,"Phòng nội thất đẹp , rộng thoải mái , sạch . Toilet rộng rãi đẹp . Thang máy nhanh. Máy giặt máy sấy 24/24. Có bàn ủi đầy đủ. Bếp đầy đủ dụng cụ .","●Lúc mới checkin ,tôi checkin trễ có gặp nhân viên nam có vẻ mặt đang không vui  ,Cũng không giúp đỡ khi thấy tui đem 2 hành lý to đi vào và vô thang máy , tôi đang mang bầu nên rất khó khăn cho tôi . Nhân viên đó có vẻ thiếu tự giác và thiếu trách nhiệm . Ngoài bữa đó ra thì nhân viên các ngày tiếp theo đều okay.
●Khách sạn nằm trên con đường 1 chiều nên taxi hay grab đậu rất khó khăn , khó khăn nhất là giờ cao điểm . Hầu như khi bắt grab tôi phải băng qua đường hoặc grab phải đi thêm 1 vòng nữa mới tấp đón được tôi. Hơi bất tiện.
● Kế bên khách sạn có quán nhậu khuya . Nên thường ngày bên đó đều có tiệc nhậu nhẹt tới 2 giờ sáng ,hơi ồn , vì tiệc toàn hát cười giỡn lớn. Nếu bạn là người ngủ sớm thì sẽ thấy khó chịu. Nhưng tôi okay"
Hiep,Việt Nam,10.0,"sạch sẽ, thuận tiện đi lại",
Gentle,Việt Nam,10.0,"Phòng rất rộng, đầy đủ trang thiết bị nhà bếp, bạn có thể hỏi lễ tân nếu cần thêm nồi cơm điện và hoàn toàn miễn phí. Phòng có bồn tắm nước nóng rất mạnh có cả nhà tắm đứng rất rất tiện nghi. Và có cả phòng giặt sấy có sẵn nước giặt mở cửa 24/24 cho bạn. Nhân viên rất nhiệt tình. Recommended nên ở khi đến Hồ Chí Minh.",
Long,Việt Nam,10.0,"phòng sạch, vị trí trung tâm, giường êm. view ra thành phố, có khung cảnh.",Không
Lucy,Vương Quốc Anh,9.0,Lovely big spacious room,Occasionally noise from building site next door.  The hotel staff kindly changed our room for us to move a little away from the noise.
Fermin,Costa Rica,9.0,"Location, laundry facilities.","Bed could be more comfortable.
A Smart TV would be also appreciated."
Chadani,Úc,8.0,Location is great with so many good food options. Apartment is good sized and very well maintained.,Nothing
Hoang,Mỹ,7.0,Place was clean and comfortable,"Construction early in the morning, so people can not sleep"
Matias,Đan Mạch,8.0,Really helpful staff. Good location.,
Fabi_ch,Nhật Bản,8.0,"Good furniture and comfortable bed. Big fridge, many Kitchen supplies and big windows. Big shower and good AC. Good WiFi.","Communication online is non existent. When asking anything on the booking platform, there is either no answer or some standard sentence. Asking them about it at the desk gave me back a vague response about technical difficulties. The staff can to be trained better. They charged me for another stay that they cancelled of which I didn't receive the money back after 3 weeks!"
Aaron,Singapore,8.0,"It was a basic room with well working facilities. 

It was also spacious. Aircon was great too, considering the heat outside!

Decent value, considering the cost of the room.","The sound proofing isnt really great, especially because the hotel is located just beside the road.

The bed was rather hard, and not comfortable. Pillow was very flat..."
Cátia,Bồ Đào Nha,9.0,"The room is huge with new furniture.

Bathroom is very nice and spacious, with bath and shower.","Nothing special. 
Could only have a private place to storage the luggage after check-out."
Loan,Việt Nam,9.0,the room and location,"staff at reception, they had no flexibility"
Fiona,Vương Quốc Anh,8.0,"Very clean , good space , modern",A bit noisy due to traffic outside
Dakota,Mỹ,7.0,,I found the staff rude on my first day there when they seemed irritated when I was asking questions about the local area. They were more interested in the computer.
Peter,Việt Nam,9.0,Great helpful staff....no breakfast,No place for taxis to pull over to get in or out.
Alastair,Vương Quốc Anh,9.0,"Really great, well thought out room. If anything, better than the pictures. Plenty of cupboard space. Good little kitchenette with two of everything (but only one pan). Best of all, free laundry on the mezzanine floor (3 washing machines and 3 tumble dryers). Great location, mini marts and restaurants nearby. We were on the second from top floor and the street noise didn’t keep us awake.",Nothing.
Tal,Israel,8.0,"Very large room, 24/7 front desk",
Melissa,Úc,9.0,"Very quiet, clean, daily housekeeping, nice cafe downstairs, free laundry. Would recommended and would stay again.",Liked everything
Jen,Úc,9.0,"Probably the best place we have stayed at in Vietnam. Excellent value for money. Super clean. Modern bathroom. Extremely clean. Good location. Huge studio. Lots of restaurants around and enjoyed staying in district 3 for a change. Comfy bee. The kitchen had plates etc, which was great - a lot of places we stayed at didn't which made a kitchen useless. Kitchen also had a small hotplate, so handy for those staying longer term. Loved the place and highly recommend it. The first place we stayed at that the photos were a true reflection.","The aircon was quite noisy if turned up. We were on the 4th floor (402) at the back of the hotel so no road noise, however some noise from the apartment on the 5th floor. Sounded like they were moving furniture through the night for days, I sleep with ear plugs so wasn't an issue and not the hotel's fault. 

Bed only came with two pillows, and it took some convincing to get a further two. Hotels should have two per person so this should be standard."
Brett,Úc,7.0,"Nice room , very quiet for a main road","Shower was designed by someone who clearly
Didn’t put too much thought into it , the shower door was put on in reverse and if you’re over 90 kgs good luck getting in."
Khanh,Canada,9.0,"I like that there's plenty of outlet with USB ports. Looks really modern. AC is amazing because it's the one with the vent. Lock on the door is pretty secure. Very comfortable overall, will consider Aurora next time I came back to Vietnam","Bathroom has a very weird layout, the toilet is behind the door so you can't access unless you step inside the shower and close the door. Very small bathroom overall."
Pad86,Thụy Sỹ,9.0,"Spacious and comfy apartment with everything that we needed. The beds were comfy and the shower was good. Not too much noise from the street. Internet was fast and stable.

The reception staff was friendly. The location is good with several good restaurants and coffee shops nearby.",AC control was a bit challenging and the AC fan was a bit louder than usual.
Son,Úc,9.0,"friendly staff , laundry facility is good , streets food right outside the door. great location.",frontline staff always refer to their manager for making decision. Eventhought a small request from Customer.
Emma,Mỹ,9.0,"Pros:
- Aesthetic apartment 
- Large shower with rainfall head
- Basic utensils/dishwater provided for cooking
- Lots of lighting options, able to customize each room.
- Beautiful large windows
- Lots of countertop, table, and bench space to spread out luggage","- bathroom is cramped due to large space shower and tub take up
- Bed is smaller than some other places
- Not much for amenities, small cafe downstairs that you can sit in"
Benjamin,Thái Lan,7.0,"Well located in HCM
Decent size","You can hear the neighbor having karaokes all effin day. So if you are not bothered by that it's ok I guess, otherwise try to find another place."
Therese,Philippines,9.0,Great location and good facilities,The staff are helpful and nice but struggle with Englisg
Matt,Thái Lan,9.0,"Big clean rooms, nice staff and good location. Great value.",
Chai,Singapore,7.0,"Staff friendliness, bathtub and kitchette",Location is near university ; expect traffic during weekday. Pillow are too soft. Additional pillow will be good
Ngoc,Canada,9.0,"Clean, 24h reception, good cleaning and daily room makeup services, full of kitchen appliances and other appliances","No breakfast included, the price is quite high for a place without breakfasts"
Joss,Vương Quốc Anh,8.0,"Does the necessary things for a hotel, biggest plus was the washer and dryer.",Wasn't the cleanest
Jade,Singapore,8.0,"it is very well located in the center of the city, the partements are clean and functional, the staff was nice.","you can hear a bit of noise from the street if you’re on the street side but it’s not too much for HCM. 
the bad point was that our room smelled like cigarette from previous guests. the staff gave us another room after 2 days which was nice. however the hotel should reinforce their policy with smoking guests to avoid disturbing others. The corridor also had a strong cigarette smell from the other rooms so it’s not a one time thing."
Ong,Singapore,8.0,Clean.  Kitchenette.,Location.
